id;age;sex;education
12;27;Muž;2. stupeň vysokoškolského vzdelania
joy;fear;disgust;sadness;anger;surprise;contempt;valence;engagement;affectivaAgeGroup;affectivaGender;Timestamp;TimeReacted
0.00153828;0.00504683;0.438874;0.0267174;0.0026829;0.167256;0.204117;0;0.652168;35-44;male;NaN;NaN;NaN;NaN;;772
0.00153828;0.00504683;0.438874;0.0267174;0.0026829;0.167256;0.204117;0;0.652168;35-44;male;NaN;NaN;NaN;NaN;;799
0.00155584;0.00501641;0.433219;0.0274009;0.00253894;0.168028;0.202705;0;0.544019;35-44;male;NaN;NaN;NaN;NaN;;812
0.00155584;0.00501641;0.433219;0.0274009;0.00253894;0.168028;0.202705;0;0.544019;35-44;male;NaN;NaN;NaN;NaN;;835
0.00160755;0.00494301;0.429689;0.0270152;0.00237528;0.172527;0.200369;0;0.477556;35-44;male;NaN;NaN;NaN;NaN;;852
0.00160755;0.00494301;0.429689;0.0270152;0.00237528;0.172527;0.200369;0;0.477556;35-44;male;NaN;NaN;NaN;NaN;;899
0.00164867;0.00489401;0.428238;0.0266041;0.00227903;0.176256;0.198768;0;0.351106;35-44;male;NaN;NaN;NaN;NaN;;899
0.00164867;0.00489401;0.428238;0.0266041;0.00227903;0.176256;0.198768;0;0.351106;35-44;male;NaN;NaN;NaN;NaN;;935
0.00164627;0.00492725;0.427541;0.0266549;0.00228158;0.175954;0.198797;0;0.330303;35-44;male;NaN;NaN;NaN;NaN;;935
0.00164627;0.00492725;0.427541;0.0266549;0.00228158;0.175954;0.198797;0;0.330303;35-44;male;NaN;NaN;NaN;NaN;;967
0.00163673;0.00494043;0.427339;0.0269239;0.00229783;0.174933;0.199163;0;0.317049;35-44;male;NaN;NaN;NaN;NaN;;972
0.00163673;0.00494043;0.427339;0.0269239;0.00229783;0.174933;0.199163;0;0.317049;35-44;male;NaN;NaN;NaN;NaN;;1035
0.00167951;0.00484743;0.427219;0.0262638;0.00221807;0.178966;0.197828;0;0.302991;35-44;male;NaN;NaN;NaN;NaN;;1035
0.00167951;0.00484743;0.427219;0.0262638;0.00221807;0.178966;0.197828;0;0.302991;35-44;male;NaN;NaN;NaN;NaN;;1067
0.00168892;0.00479634;0.426925;0.0261903;0.00219559;0.179672;0.197481;0;0.281256;35-44;male;NaN;NaN;NaN;NaN;;1075
0.00168892;0.00479634;0.426925;0.0261903;0.00219559;0.179672;0.197481;0;0.281256;35-44;male;NaN;NaN;NaN;NaN;;1099
0.00171711;0.0047461;0.426901;0.0257142;0.0021487;0.182349;0.196669;0;0.249826;35-44;male;NaN;NaN;NaN;NaN;;1116
0.00171711;0.0047461;0.426901;0.0257142;0.0021487;0.182349;0.196669;0;0.249826;35-44;male;NaN;NaN;NaN;NaN;;1167
0.00175007;0.00470335;0.426766;0.0251865;0.00209769;0.185559;0.196031;0;0.230258;35-44;male;NaN;NaN;NaN;NaN;;1168
0.00175007;0.00470335;0.426766;0.0251865;0.00209769;0.185559;0.196031;0;0.230258;35-44;male;NaN;NaN;NaN;NaN;;1199
0.00175051;0.00469295;0.426663;0.0252114;0.00209481;0.185558;0.195944;0;0.20683;35-44;male;NaN;NaN;NaN;NaN;;1199
0.00175051;0.00469295;0.426663;0.0252114;0.00209481;0.185558;0.195944;0;0.20683;35-44;male;NaN;NaN;NaN;NaN;;1267
0.00176938;0.00468846;0.42654;0.0248463;0.00206979;0.187434;0.195628;0;0.166688;35-44;male;NaN;NaN;NaN;NaN;;1267
0.00176938;0.00468846;0.42654;0.0248463;0.00206979;0.187434;0.195628;0;0.166688;35-44;male;NaN;NaN;NaN;NaN;;1335
0.00177983;0.00465879;0.426334;0.0246716;0.00205189;0.188316;0.195399;0;0.154637;35-44;male;NaN;NaN;NaN;NaN;;1335
0.00177983;0.00465879;0.426334;0.0246716;0.00205189;0.188316;0.195399;0;0.154637;35-44;male;NaN;NaN;NaN;NaN;;1367
0.00178364;0.0046464;0.426275;0.0246088;0.00204534;0.188616;0.195154;0;0.154732;35-44;male;NaN;NaN;NaN;NaN;;1375
0.00178364;0.0046464;0.426275;0.0246088;0.00204534;0.188616;0.195154;0;0.154732;35-44;male;NaN;NaN;NaN;NaN;;1435
0.00178508;0.00462409;0.426203;0.0244904;0.00204057;0.18865;0.195129;0;0.150906;35-44;male;NaN;NaN;NaN;NaN;;1435
0.00178508;0.00462409;0.426203;0.0244904;0.00204057;0.18865;0.195129;0;0.150906;35-44;male;NaN;NaN;NaN;NaN;;1499
0.00178975;0.00461055;0.426184;0.0244504;0.00203257;0.189056;0.194879;0;0.143911;35-44;male;NaN;NaN;NaN;NaN;;1499
0.00178975;0.00461055;0.426184;0.0244504;0.00203257;0.189056;0.194879;0;0.143911;35-44;male;NaN;NaN;NaN;NaN;;1567
0.00179779;0.0045919;0.426168;0.0242992;0.00202016;0.189777;0.194222;0;0.134834;35-44;male;NaN;NaN;NaN;NaN;;1567
0.00179779;0.0045919;0.426168;0.0242992;0.00202016;0.189777;0.194222;0;0.134834;35-44;male;NaN;NaN;NaN;NaN;;1635
0.00179749;0.00459191;0.426151;0.0242047;0.00202085;0.189737;0.194105;0;0.1263;35-44;male;NaN;NaN;NaN;NaN;;1636
0.00179749;0.00459191;0.426151;0.0242047;0.00202085;0.189737;0.194105;0;0.1263;35-44;male;NaN;NaN;NaN;NaN;;1699
0.0017973;0.00458947;0.42612;0.0242106;0.00202029;0.189699;0.194032;0;0.130726;35-44;male;NaN;NaN;NaN;NaN;;1699
0.0017973;0.00458947;0.42612;0.0242106;0.00202029;0.189699;0.194032;0;0.130726;35-44;male;NaN;NaN;NaN;NaN;;1767
0.00178276;0.00460775;0.426127;0.0244082;0.0020414;0.188294;0.194436;0;0.137737;35-44;male;NaN;NaN;NaN;NaN;;1768
0.00178276;0.00460775;0.426127;0.0244082;0.0020414;0.188294;0.194436;0;0.137737;35-44;male;NaN;NaN;NaN;NaN;;1799
0.00177655;0.00461481;0.426167;0.0244764;0.00205055;0.187697;0.194588;0;0.142142;35-44;male;NaN;NaN;NaN;NaN;;1808
0.00177655;0.00461481;0.426167;0.0244764;0.00205055;0.187697;0.194588;0;0.142142;35-44;male;NaN;NaN;NaN;NaN;;1867
0.00177256;0.00461977;0.42619;0.024468;0.00205734;0.187318;0.194701;0;0.147992;35-44;male;NaN;NaN;NaN;NaN;;1867
0.00177256;0.00461977;0.42619;0.024468;0.00205734;0.187318;0.194701;0;0.147992;35-44;male;NaN;NaN;NaN;NaN;;1935
0.00176522;0.0046306;0.426328;0.0245705;0.00207033;0.186644;0.194944;0;0.170551;35-44;male;NaN;NaN;NaN;NaN;;1935
0.00176522;0.0046306;0.426328;0.0245705;0.00207033;0.186644;0.194944;0;0.170551;35-44;male;NaN;NaN;NaN;NaN;;1967
0.00175613;0.00464331;0.426327;0.0246507;0.00208413;0.185762;0.195208;0;0.202393;35-44;male;NaN;NaN;NaN;NaN;;1976
0.00175613;0.00464331;0.426327;0.0246507;0.00208413;0.185762;0.195208;0;0.202393;35-44;male;NaN;NaN;NaN;NaN;;2000
0.00175988;0.00463992;0.426303;0.024174;0.00207794;0.186134;0.195144;0;0.186647;35-44;male;NaN;NaN;NaN;NaN;;2016
0.00175988;0.00463992;0.426303;0.024174;0.00207794;0.186134;0.195144;0;0.186647;35-44;male;NaN;NaN;NaN;NaN;;2067
0.00174565;0.00466125;0.426264;0.0243352;0.00209899;0.184759;0.1956;0;0.174789;35-44;male;NaN;NaN;NaN;NaN;;2068
0.00174565;0.00466125;0.426264;0.0243352;0.00209899;0.184759;0.1956;0;0.174789;35-44;male;NaN;NaN;NaN;NaN;;2101
0.00174813;0.00466203;0.426174;0.0243901;0.00209381;0.184999;0.195551;0;0.200534;35-44;male;NaN;NaN;NaN;NaN;;2101
